Ex_ID,Best_cost,Constr_cost,Travel_time,Best_lane,Best_station,FW_time
Ex 9,758831111.8892576,44000.0,37939.355594462875,[1 0 0 1 0 0],[1 2 3],0.03124833106994629
Ex 9,761127245.8426722,45000.0,38054.112292133614,[1 0 0 1 0 0],[1 2 4],0.04685783386230469
Ex 9,761235560.8037686,45000.0,38059.52804018843,[1 0 0 1 0 0],[1 4 3],0.031241655349731445
Ex 9,763531694.7571834,46000.0,38174.28473785917,[1 0 0 1 0 0],[1 4 4],0.031246423721313477
Ex 9,2852619094.4490914,35000.0,142629.20472245457,[1 0 0 0 1 0],[0 0 0],0.031240224838256836
Ex 9,1069583163.2715762,41000.0,53477.10816357881,[1 0 0 0 1 0],[1 2 0],0.031241893768310547
Ex 9,1073091719.6002828,42000.0,53652.48598001414,[1 0 0 0 1 0],[1 4 0],0.015621423721313477
Ex 9,1169837486.4035277,41000.0,58489.82432017638,[1 0 0 0 1 0],[1 0 3],0.12270021438598633
Ex 9,1173136410.8533201,42000.0,58654.72054266601,[1 0 0 0 1 0],[1 0 4],0.0968313217163086
Ex 9,755032024.7373857,44000.0,37749.401236869286,[1 0 0 0 1 0],[1 2 3],0.03123950958251953
Ex 9,757238127.1957968,45000.0,37859.65635978984,[1 0 0 0 1 0],[1 2 4],0.031245708465576172
Ex 9,757559736.954894,45000.0,37875.736847744694,[1 0 0 0 1 0],[1 4 3],0.01562190055847168
Ex 9,759765839.413305,46000.0,37985.99197066525,[1 0 0 0 1 0],[1 4 4],0.031220674514770508
Ex 9,2846976324.8241577,40000.0,142346.81624120788,[1 0 0 0 0 1],[0 0 0],0.031229734420776367
Ex 9,1127156256.9519906,46000.0,56355.51284759953,[1 0 0 0 0 1],[1 2 0],0.0156707763671875
Ex 9,1130538789.7648933,47000.0,56524.58948824467,[1 0 0 0 0 1],[1 4 0],0.031230688095092773
Ex 9,1146542156.9592519,46000.0,57324.80784796259,[1 0 0 0 0 1],[1 0 3],0.1435832977294922
Ex 9,1149864591.8083708,47000.0,57490.87959041854,[1 0 0 0 0 1],[1 0 4],0.10934972763061523
Ex 9,782942684.0719849,49000.0,39144.684203599245,[1 0 0 0 0 1],[1 2 3],0.03124213218688965
Ex 9,785141259.137108,50000.0,39254.5629568554,[1 0 0 0 0 1],[1 2 4],0.03120875358581543
Ex 9,785372619.312225,50000.0,39266.13096561125,[1 0 0 0 0 1],[1 4 3],0.031241178512573242
Ex 9,787571194.3773481,51000.0,39376.009718867404,[1 0 0 0 0 1],[1 4 4],0.03124213218688965
Ex 9,2869675380.681702,30000.0,143482.2690340851,[0 1 1 0 0 0],[0 0 0],0.015621423721313477
Ex 9,1076662008.0890946,36000.0,53831.300404454734,[0 1 1 0 0 0],[1 2 0],0.04690217971801758
Ex 9,1080170367.4370053,37000.0,54006.66837185026,[0 1 1 0 0 0],[1 4 0],0.031246185302734375
Ex 9,1194622474.667866,36000.0,59729.3237333933,[0 1 1 0 0 0],[1 0 3],0.07806611061096191
Ex 9,1197878510.2773817,37000.0,59892.07551386908,[0 1 1 0 0 0],[1 0 4],0.06252098083496094
Ex 9,771151808.57881,39000.0,38555.640428940496,[0 1 1 0 0 0],[1 2 3],0.015620708465576172
Ex 9,773350079.8501385,40000.0,38665.50399250693,[0 1 1 0 0 0],[1 2 4],0.015622138977050781
Ex 9,773636749.880606,40000.0,38679.837494030304,[0 1 1 0 0 0],[1 4 3],0.03124690055847168
Ex 9,775835021.1519346,41000.0,38789.70105759673,[0 1 1 0 0 0],[1 4 4],0.015615701675415039
Ex 9,2866184047.859587,30000.0,143307.70239297935,[0 1 0 1 0 0],[0 0 0],0.015624523162841797
Ex 9,1090586973.7960167,36000.0,54527.54868980083,[0 1 0 1 0 0],[1 2 0],0.1228632926940918
Ex 9,1094086875.392204,37000.0,54702.4937696102,[0 1 0 1 0 0],[1 4 0],0.12497186660766602
Ex 9,1174191837.3723187,36000.0,58707.79186861594,[0 1 0 1 0 0],[1 0 3],0.04686403274536133
Ex 9,1177465597.5176764,37000.0,58871.42987588382,[0 1 0 1 0 0],[1 0 4],0.0624845027923584
Ex 9,769224248.3937852,39000.0,38459.262419689265,[0 1 0 1 0 0],[1 2 3],0.015621185302734375
Ex 9,771433866.7022609,40000.0,38569.69333511304,[0 1 0 1 0 0],[1 2 4],0.015584707260131836
Ex 9,771705457.4419167,40000.0,38583.27287209583,[0 1 0 1 0 0],[1 4 3],0.031279802322387695
Ex 9,773915075.7503922,41000.0,38693.70378751961,[0 1 0 1 0 0],[1 4 4],0.015619993209838867
Ex 9,2870032009.0529823,30000.0,143500.10045264912,[0 1 0 0 1 0],[0 0 0],0.01562190055847168
Ex 9,1032729651.8852972,36000.0,51634.68259426486,[0 1 0 0 1 0],[1 2 0],0.04686450958251953
Ex 9,1036353739.2840822,37000.0,51815.83696420411,[0 1 0 0 1 0],[1 4 0],0.031244993209838867
Ex 9,1199107625.3322866,36000.0,59953.58126661433,[0 1 0 0 1 0],[1 0 3],0.10934615135192871
Ex 9,1202350720.0900939,37000.0,60115.68600450469,[0 1 0 0 1 0],[1 0 4],0.09369301795959473
Ex 9,749986675.4424788,39000.0,37497.38377212394,[0 1 0 0 1 0],[1 2 3],0.04690265655517578
Ex 9,752154853.7852635,40000.0,37605.74268926318,[0 1 0 0 1 0],[1 2 4],0.031239748001098633
Ex 9,752567773.9696138,40000.0,37626.38869848069,[0 1 0 0 1 0],[1 4 3],0.031241893768310547
Ex 9,754735952.3123986,41000.0,37734.74761561993,[0 1 0 0 1 0],[1 4 4],0.03124260902404785
Ex 9,2865037246.978689,35000.0,143250.11234893446,[0 1 0 0 0 1],[0 0 0],0.015620708465576172
Ex 9,1087209860.5363433,41000.0,54358.44302681716,[0 1 0 0 0 1],[1 2 0],0.0312497615814209
Ex 9,1090717345.1282187,42000.0,54533.76725641093,[0 1 0 0 0 1],[1 4 0],0.04685688018798828
Ex 9,1119631811.9278314,41000.0,55979.54059639157,[0 1 0 0 0 1],[1 0 3],0.06578516960144043
Ex 9,1123038791.2263227,42000.0,56149.839561316134,[0 1 0 0 0 1],[1 0 4],0.05997490882873535
Ex 9,740522161.715803,44000.0,37023.90808579015,[0 1 0 0 0 1],[1 2 3],0.015628337860107422
Ex 9,742832375.1019958,45000.0,37139.36875509979,[0 1 0 0 0 1],[1 2 4],0.015615701675415039
Ex 9,742999261.9803785,45000.0,37147.713099018925,[0 1 0 0 0 1],[1 4 3],0.015619993209838867
Ex 9,745309475.3665713,46000.0,37263.17376832857,[0 1 0 0 0 1],[1 4 4],0.015621185302734375
Ex 9,2380546990.341016,30000.0,119025.8495170508,[0 0 1 1 0 0],[0 0 0],0.015620708465576172
Ex 9,1082825689.674287,36000.0,54139.484483714354,[0 0 1 1 0 0],[1 2 0],0.10935020446777344
Ex 9,1085769722.551411,37000.0,54286.63612757054,[0 0 1 1 0 0],[1 4 0],0.10935258865356445
Ex 9,1123901349.1543376,36000.0,56193.26745771688,[0 0 1 1 0 0],[1 0 3],0.06248188018798828
Ex 9,1126763475.8872845,37000.0,56336.32379436422,[0 0 1 1 0 0],[1 0 4],0.07810616493225098
Ex 9,758305142.5644035,39000.0,37913.30712822018,[0 0 1 1 0 0],[1 2 3],0.03124403953552246
Ex 9,760289718.363941,40000.0,38012.485918197046,[0 0 1 1 0 0],[1 2 4],0.031206607818603516
Ex 9,760553490.8792502,40000.0,38025.67454396251,[0 0 1 1 0 0],[1 4 3],0.03124380111694336
Ex 9,762538066.6787875,41000.0,38124.853333939376,[0 0 1 1 0 0],[1 4 4],0.03127789497375488
Ex 9,2393009931.4572983,30000.0,119648.99657286491,[0 0 1 0 1 0],[0 0 0],0.015618324279785156
Ex 9,1022438446.4086062,36000.0,51120.12232043031,[0 0 1 0 1 0],[1 2 0],0.031241178512573242
Ex 9,1025539355.7276905,37000.0,51275.11778638452,[0 0 1 0 1 0],[1 4 0],0.031244277954101562
Ex 9,1202772234.9220636,36000.0,60136.81174610318,[0 0 1 0 1 0],[1 0 3],0.07807326316833496
Ex 9,1205461127.9605157,37000.0,60271.20639802579,[0 0 1 0 1 0],[1 0 4],0.06251883506774902
Ex 9,755430494.0596141,39000.0,37769.5747029807,[0 0 1 0 1 0],[1 2 3],0.031209230422973633
Ex 9,757344388.4002438,40000.0,37865.21942001219,[0 0 1 0 1 0],[1 2 4],0.03127479553222656
Ex 9,757768998.287432,40000.0,37886.449914371595,[0 0 1 0 1 0],[1 4 3],0.03124237060546875
Ex 9,759682892.6280614,41000.0,37982.09463140307,[0 0 1 0 1 0],[1 4 4],0.031212806701660156
Ex 9,2382994066.388112,35000.0,119147.9533194056,[0 0 1 0 0 1],[0 0 0],0.015651702880859375
Ex 9,1060708493.9628855,41000.0,53033.374698144275,[0 0 1 0 0 1],[1 2 0],0.041552066802978516
Ex 9,1063734731.4830886,42000.0,53184.63657415443,[0 0 1 0 0 1],[1 4 0],0.021715879440307617
Ex 9,1115246048.2064729,41000.0,55760.25241032364,[0 0 1 0 0 1],[1 0 3],0.06248211860656738
Ex 9,1118130379.3833458,42000.0,55904.418969167295,[0 0 1 0 0 1],[1 0 4],0.04686927795410156
Ex 9,754312102.0807006,44000.0,37713.40510403503,[0 0 1 0 0 1],[1 2 3],0.031241655349731445
Ex 9,756319593.9371266,45000.0,37813.72969685633,[0 0 1 0 0 1],[1 2 4],0.015622615814208984
Ex 9,756550854.3480873,45000.0,37825.292717404365,[0 0 1 0 0 1],[1 4 3],0.031204938888549805
Ex 9,758558346.2045133,46000.0,37925.617310225665,[0 0 1 0 0 1],[1 4 4],0.03127741813659668
Ex 9,2385163437.227218,30000.0,119256.67186136091,[0 0 0 1 1 0],[0 0 0],0.015635013580322266
Ex 9,1040567792.2547448,36000.0,52026.58961273724,[0 0 0 1 1 0],[1 2 0],0.12495970726013184
Ex 9,1043636985.9397014,37000.0,52179.99929698507,[0 0 0 1 1 0],[1 4 0],0.1405925750732422
Ex 9,1147014758.308613,36000.0,57348.93791543065,[0 0 0 1 1 0],[1 0 3],0.04686117172241211
Ex 9,1149804160.2016559,37000.0,57488.3580100828,[0 0 0 1 1 0],[1 0 4],0.06244993209838867
Ex 9,735938524.7932492,39000.0,36794.976239662465,[0 0 0 1 1 0],[1 2 3],0.015620946884155273
Ex 9,737941542.6914858,40000.0,36895.07713457429,[0 0 0 1 1 0],[1 2 4],0.031242847442626953
Ex 9,738255810.9275557,40000.0,36910.790546377786,[0 0 0 1 1 0],[1 4 3],0.031243562698364258
Ex 9,740258828.8257922,41000.0,37010.89144128961,[0 0 0 1 1 0],[1 4 4],0.031244516372680664
Ex 9,2383503136.9114194,35000.0,119173.40684557096,[0 0 0 1 0 1],[0 0 0],0.015651702880859375
Ex 9,1098969354.2992768,41000.0,54946.41771496384,[0 0 0 1 0 1],[1 2 0],0.06248831748962402
Ex 9,1101906519.4297328,42000.0,55093.22597148664,[0 0 0 1 0 1],[1 4 0],0.062487125396728516
Ex 9,1098527415.681855,41000.0,54924.32078409275,[0 0 0 1 0 1],[1 0 3],0.07810473442077637
Ex 9,1101422879.954717,42000.0,55069.04399773585,[0 0 0 1 0 1],[1 0 4],0.06313037872314453
Ex 9,753272616.0117478,44000.0,37661.43080058739,[0 0 0 1 0 1],[1 2 3],0.01562047004699707
Ex 9,755299526.9105697,45000.0,37762.726345528485,[0 0 0 1 0 1],[1 2 4],0.031243324279785156
Ex 9,755498825.9769342,45000.0,37772.69129884671,[0 0 0 1 0 1],[1 4 3],0.031243324279785156
Ex 9,757525736.8757563,46000.0,37873.98684378781,[0 0 0 1 0 1],[1 4 4],0.031241893768310547
Ex 9,2395611853.537317,35000.0,119778.84267686584,[0 0 0 0 1 1],[0 0 0],0.015622615814208984
Ex 9,1025605018.6347218,41000.0,51278.200931736086,[0 0 0 0 1 1],[1 2 0],0.046863555908203125
Ex 9,1028740376.2415346,42000.0,51434.91881207673,[0 0 0 0 1 1],[1 4 0],0.015620708465576172
Ex 9,1131483288.5525436,41000.0,56572.11442762718,[0 0 0 0 1 1],[1 0 3],0.10934901237487793
Ex 9,1134326336.5274792,42000.0,56714.21682637396,[0 0 0 0 1 1],[1 0 4],0.0937342643737793
Ex 9,730450127.7890737,44000.0,36520.30638945368,[0 0 0 0 1 1],[1 2 3],0.031243562698364258
Ex 9,732484181.469398,45000.0,36621.9590734699,[0 0 0 0 1 1],[1 2 4],0.03124523162841797
Ex 9,732767921.5597893,45000.0,36636.14607798946,[0 0 0 0 1 1],[1 4 3],0.0156097412109375
Ex 9,734801975.2401136,46000.0,36737.79876200568,[0 0 0 0 1 1],[1 4 4],0.03124523162841797
Ex 9,3475795799.119887,50000.0,173787.28995599435,[1 1 1 0 0 0],[0 0 0],0.031242847442626953
Ex 9,1106785219.3090138,56000.0,55336.46096545069,[1 1 1 0 0 0],[1 2 0],0.04686331748962402
Ex 9,1110779457.4109936,57000.0,55536.122870549676,[1 1 1 0 0 0],[1 4 0],0.04686450958251953
Ex 9,1219987756.854642,56000.0,60996.58784273209,[1 1 1 0 0 0],[1 0 3],0.09372997283935547
Ex 9,1223757024.8536196,57000.0,61185.00124268098,[1 1 1 0 0 0],[1 0 4],0.07810497283935547
Ex 9,785550175.0586468,59000.0,39274.55875293234,[1 1 1 0 0 0],[1 2 3],0.015621662139892578
Ex 9,787959292.78769,60000.0,39394.9646393845,[1 1 1 0 0 0],[1 2 4],0.015620708465576172
Ex 9,788281483.1390724,60000.0,39411.07415695362,[1 1 1 0 0 0],[1 4 3],0.031244277954101562
Ex 9,790690600.8681157,61000.0,39531.48004340578,[1 1 1 0 0 0],[1 4 4],0.015619993209838867
Ex 9,3472642653.9711113,50000.0,173629.63269855556,[1 1 0 1 0 0],[0 0 0],0.015620946884155273
Ex 9,1128770152.6372235,56000.0,56435.70763186117,[1 1 0 1 0 0],[1 2 0],0.10802340507507324
Ex 9,1132731866.2066085,57000.0,56633.74331033043,[1 1 0 1 0 0],[1 4 0],0.08017921447753906
Ex 9,1148034386.280653,56000.0,57398.91931403265,[1 1 0 1 0 0],[1 0 3],0.1249687671661377
Ex 9,1151942280.2282896,57000.0,57594.26401141448,[1 1 0 1 0 0],[1 0 4],0.10934805870056152
Ex 9,761617836.2689291,59000.0,38077.94181344646,[1 1 0 1 0 0],[1 2 3],0.031242847442626953
Ex 9,764112223.6553543,60000.0,38202.611182767716,[1 1 0 1 0 0],[1 2 4],0.03124260902404785
Ex 9,764338473.110768,60000.0,38213.9236555384,[1 1 0 1 0 0],[1 4 3],0.01562356948852539
Ex 9,766832860.4971932,61000.0,38338.59302485966,[1 1 0 1 0 0],[1 4 4],0.031239748001098633
Ex 9,3483688238.7207804,50000.0,174181.91193603902,[1 1 0 0 1 0],[0 0 0],0.015623807907104492
Ex 9,1060259678.0318339,56000.0,53010.18390159169,[1 1 0 0 1 0],[1 2 0],0.046862125396728516
Ex 9,1064369459.9683887,57000.0,53215.622998419436,[1 1 0 0 1 0],[1 4 0],0.04686617851257324
Ex 9,1214904731.233893,56000.0,60742.436561694645,[1 1 0 0 1 0],[1 0 3],0.10935425758361816
Ex 9,1218694517.4152904,57000.0,60931.87587076452,[1 1 0 0 1 0],[1 0 4],0.14058613777160645
Ex 9,758801547.8630584,59000.0,37937.12739315292,[1 1 0 0 1 0],[1 2 3],0.015620708465576172
Ex 9,761229248.6280491,60000.0,38058.462431402455,[1 1 0 0 1 0],[1 2 4],0.015623331069946289
Ex 9,761606368.3659174,60000.0,38077.31841829587,[1 1 0 0 1 0],[1 4 3],0.015618562698364258
Ex 9,764034069.130908,61000.0,38198.6534565454,[1 1 0 0 1 0],[1 4 4],0.015622377395629883
Ex 9,3478427733.4487333,55000.0,173918.63667243667,[1 1 0 0 0 1],[0 0 0],0.01562666893005371
Ex 9,1127129297.7406764,61000.0,56353.41488703382,[1 1 0 0 0 1],[1 2 0],0.0468597412109375
Ex 9,1131097426.3311632,62000.0,56551.77131655816,[1 1 0 0 0 1],[1 4 0],0.031241178512573242
Ex 9,1151543883.9435678,61000.0,57574.144197178386,[1 1 0 0 0 1],[1 0 3],0.11007976531982422
Ex 9,1155442994.2477984,62000.0,57769.04971238992,[1 1 0 0 0 1],[1 0 4],0.10934281349182129
Ex 9,764364613.3740126,64000.0,38215.03066870063,[1 1 0 0 0 1],[1 2 3],0.03124690055847168
Ex 9,766855963.7258931,65000.0,38339.548186294654,[1 1 0 0 0 1],[1 2 4],0.015620946884155273
Ex 9,767079455.5479939,65000.0,38350.72277739969,[1 1 0 0 0 1],[1 4 3],0.031241655349731445
Ex 9,769570805.8998744,66000.0,38475.240294993724,[1 1 0 0 0 1],[1 4 4],0.01562356948852539
Ex 9,2885309004.563032,45000.0,144263.2002281516,[0 1 1 1 0 0],[0 0 0],0.015620231628417969
Ex 9,1088748850.4085763,51000.0,54434.89252042881,[0 1 1 1 0 0],[1 2 0],0.14055585861206055
Ex 9,1092261281.4023342,52000.0,54610.46407011671,[0 1 1 1 0 0],[1 4 0],0.18745636940002441
Ex 9,1192503148.3829803,51000.0,59622.60741914902,[0 1 1 1 0 0],[1 0 3],0.07810831069946289
Ex 9,1195771485.7751186,52000.0,59785.974288755926,[0 1 1 1 0 0],[1 0 4],0.07810616493225098
Ex 9,768085941.7083571,54000.0,38401.59708541785,[0 1 1 1 0 0],[1 2 3],0.031241893768310547
Ex 9,770304062.578133,55000.0,38512.45312890665,[0 1 1 1 0 0],[1 2 4],0.03124380111694336
Ex 9,770582352.1953063,55000.0,38526.367609765315,[0 1 1 1 0 0],[1 4 3],0.03124213218688965
Ex 9,772800473.0650823,56000.0,38637.223653254114,[0 1 1 1 0 0],[1 4 4],0.015658855438232422
Ex 9,2889911744.54491,45000.0,144493.3372272455,[0 1 1 0 1 0],[0 0 0],0.015618562698364258
Ex 9,1033200942.1763757,51000.0,51657.49710881879,[0 1 1 0 1 0],[1 2 0],0.04686737060546875
Ex 9,1036827761.8623832,52000.0,51838.78809311916,[0 1 1 0 1 0],[1 4 0],0.046860694885253906
Ex 9,1219474208.0635018,51000.0,60971.16040317509,[0 1 1 0 1 0],[1 0 3],0.12577128410339355
Ex 9,1222717932.018268,52000.0,61133.2966009134,[0 1 1 0 1 0],[1 0 4],0.15617871284484863
Ex 9,749431099.8635029,54000.0,37468.85499317514,[0 1 1 0 1 0],[1 2 3],0.04686403274536133
Ex 9,751603345.0980924,55000.0,37577.41725490462,[0 1 1 0 1 0],[1 2 4],0.03124237060546875
Ex 9,752028249.7532415,55000.0,37598.66248766208,[0 1 1 0 1 0],[1 4 3],0.04686403274536133
Ex 9,754200494.9878311,56000.0,37707.22474939156,[0 1 1 0 1 0],[1 4 4],0.031243085861206055
Ex 9,2880229912.3721437,50000.0,144008.99561860718,[0 1 1 0 0 1],[0 0 0],0.015622138977050781
Ex 9,1087601945.8026052,56000.0,54377.29729013026,[0 1 1 0 0 1],[1 2 0],0.04686284065246582
Ex 9,1091111460.7091346,57000.0,54552.72303545673,[0 1 1 0 0 1],[1 4 0],0.04686403274536133
Ex 9,1139511356.175487,56000.0,56972.767808774355,[0 1 1 0 0 1],[1 0 3],0.09372925758361816
Ex 9,1142905431.1962829,57000.0,57142.421559814145,[0 1 1 0 0 1],[1 0 4],0.09372758865356445
Ex 9,739595757.6308419,59000.0,36976.837881542095,[0 1 1 0 0 1],[1 2 3],0.015655994415283203
Ex 9,741912569.6171838,60000.0,37092.62848085919,[0 1 1 0 0 1],[1 2 4],0.015621662139892578
Ex 9,742085928.891353,60000.0,37101.29644456765,[0 1 1 0 0 1],[1 4 3],0.01562047004699707
Ex 9,744402740.8776948,61000.0,37217.08704388474,[0 1 1 0 0 1],[1 4 4],0.015586614608764648
Ex 9,2402931800.4913473,45000.0,120144.34002456737,[0 0 1 1 1 0],[0 0 0],0.03124237060546875
Ex 9,1039868258.5958778,51000.0,51990.86292979389,[0 0 1 1 1 0],[1 2 0],0.1406261920928955
Ex 9,1042946751.8869388,52000.0,52144.73759434694,[0 0 1 1 1 0],[1 4 0],0.14090681076049805
Ex 9,1166287454.26741,51000.0,58311.8227133705,[0 0 1 1 1 0],[1 0 3],0.06248164176940918
Ex 9,1169077131.2495792,52000.0,58451.25656247896,[0 0 1 1 1 0],[1 0 4],0.04686594009399414
Ex 9,734125999.292344,54000.0,36703.5999646172,[0 0 1 1 1 0],[1 2 3],0.031248092651367188
Ex 9,736130926.2988181,55000.0,36803.796314940904,[0 0 1 1 1 0],[1 2 4],0.015621423721313477
Ex 9,736471179.0030898,55000.0,36820.80895015449,[0 0 1 1 1 0],[1 4 3],0.04686427116394043
Ex 9,738476106.0095642,56000.0,36921.00530047821,[0 0 1 1 1 0],[1 4 4],0.031207561492919922
Ex 9,2396630736.2333727,50000.0,119829.03681166863,[0 0 1 1 0 1],[0 0 0],0.015621423721313477
Ex 9,1097710362.0751834,56000.0,54882.71810375917,[0 0 1 1 0 1],[1 2 0],0.07810664176940918
Ex 9,1100657019.4108262,57000.0,55030.00097054131,[0 0 1 1 0 1],[1 4 0],0.0781412124633789
Ex 9,1114608822.8819993,56000.0,55727.641144099965,[0 0 1 1 0 1],[1 0 3],0.0624849796295166
Ex 9,1117500592.2620177,57000.0,55872.17961310089,[0 0 1 1 0 1],[1 0 4],0.0468602180480957
Ex 9,751814243.0703912,59000.0,37587.76215351956,[0 0 1 1 0 1],[1 2 3],0.03124547004699707
Ex 9,753840616.0800836,60000.0,37689.03080400418,[0 0 1 1 0 1],[1 2 4],0.0468297004699707
Ex 9,754064885.5230118,60000.0,37700.24427615059,[0 0 1 1 0 1],[1 4 3],0.03124237060546875
Ex 9,756091258.5327041,61000.0,37801.51292663521,[0 0 1 1 0 1],[1 4 4],0.03127884864807129
Ex 9,2406045732.5149007,50000.0,120299.78662574504,[0 0 0 1 1 1],[0 0 0],0.015623092651367188
Ex 9,1056420721.5462487,56000.0,52818.23607731243,[0 0 0 1 1 1],[1 2 0],0.09372687339782715
Ex 9,1059493540.2812175,57000.0,52971.82701406087,[0 0 0 1 1 1],[1 4 0],0.09369182586669922
Ex 9,1129630783.6804247,56000.0,56478.73918402124,[0 0 0 1 1 1],[1 0 3],0.10957145690917969
Ex 9,1132482771.4654047,57000.0,56621.288573270234,[0 0 0 1 1 1],[1 0 4],0.0937645435333252
Ex 9,728829198.2525644,59000.0,36438.50991262822,[0 0 0 1 1 1],[1 2 3],0.03124260902404785
Ex 9,730877920.8616478,60000.0,36540.89604308239,[0 0 0 1 1 1],[1 2 4],0.031241893768310547
Ex 9,731154830.4802151,60000.0,36554.74152401075,[0 0 0 1 1 1],[1 4 3],0.03124094009399414
Ex 9,733203553.0892985,61000.0,36657.12765446492,[0 0 0 1 1 1],[1 4 4],0.015625476837158203
Ex 9,2917652379.5464935,80000.0,145878.6189773247,[0 1 1 1 1 1],[0 0 0],0.031242847442626953
Ex 9,1058416401.9797505,86000.0,52916.52009898752,[0 1 1 1 1 1],[1 2 0],0.15617680549621582
Ex 9,1062052089.3038028,87000.0,53098.25446519014,[0 1 1 1 1 1],[1 4 0],0.17183518409729004
Ex 9,1159814128.8039885,86000.0,57986.406440199426,[0 1 1 1 1 1],[1 0 3],0.1874558925628662
Ex 9,1163215315.4675856,87000.0,58156.41577337928,[0 1 1 1 1 1],[1 0 4],0.17183589935302734
Ex 9,712646971.7695924,89000.0,35627.89858847962,[0 1 1 1 1 1],[1 2 3],0.01562047004699707
Ex 9,714984467.980938,90000.0,35744.723399046896,[0 1 1 1 1 1],[1 2 4],0.03124213218688965
Ex 9,715249319.9922403,90000.0,35757.96599961202,[0 1 1 1 1 1],[1 4 3],0.03249406814575195
Ex 9,717586816.2035859,91000.0,35874.79081017929,[0 1 1 1 1 1],[1 4 4],0.016050338745117188
Ex 9,2897650457.422137,85000.0,144878.27287110683,[1 0 1 1 1 1],[0 0 0],0.03124403953552246
Ex 9,1101178973.1077466,91000.0,55054.39865538733,[1 0 1 1 1 1],[1 2 0],0.1249704360961914
Ex 9,1104676849.8953376,92000.0,55229.24249476688,[1 0 1 1 1 1],[1 4 0],0.15621399879455566
Ex 9,1158860462.542905,91000.0,57938.473127145255,[1 0 1 1 1 1],[1 0 3],0.09372806549072266
Ex 9,1162234172.2898257,92000.0,58107.108614491284,[1 0 1 1 1 1],[1 0 4],0.10934925079345703
Ex 9,731881042.4458681,94000.0,36589.35212229341,[1 0 1 1 1 1],[1 2 3],0.031243085861206055
Ex 9,734184891.8796107,95000.0,36704.49459398053,[1 0 1 1 1 1],[1 2 4],0.03124260902404785
Ex 9,734438332.422102,95000.0,36717.1666211051,[1 0 1 1 1 1],[1 4 3],0.03124260902404785
Ex 9,736742181.8558445,96000.0,36832.309092792224,[1 0 1 1 1 1],[1 4 4],0.031242847442626953
Ex 9,3513394097.349417,85000.0,175665.45486747086,[1 1 0 1 1 1],[0 0 0],0.01562047004699707
Ex 9,1098407080.6986864,91000.0,54915.80403493432,[1 1 0 1 1 1],[1 2 0],0.10935330390930176
Ex 9,1102482629.2759612,92000.0,55119.531463798055,[1 1 0 1 1 1],[1 4 0],0.10938191413879395
Ex 9,1171195465.7357297,91000.0,58555.22328678649,[1 1 0 1 1 1],[1 0 3],0.10935854911804199
Ex 9,1175089158.5503488,92000.0,58749.85792751744,[1 1 0 1 1 1],[1 0 4],0.1102743148803711
Ex 9,734230180.8667318,94000.0,36706.80904333659,[1 1 0 1 1 1],[1 2 3],0.015623807907104492
Ex 9,736751814.2421802,95000.0,36832.84071210901,[1 1 0 1 1 1],[1 2 4],0.015618324279785156
Ex 9,737046544.2822104,95000.0,36847.57721411052,[1 1 0 1 1 1],[1 4 3],0.031243085861206055
Ex 9,739568177.6576589,96000.0,36973.608882882945,[1 1 0 1 1 1],[1 4 4],0.015622377395629883
Ex 9,3517385228.926239,85000.0,175865.01144631195,[1 1 1 0 1 1],[0 0 0],0.01562047004699707
Ex 9,1081324285.9849496,91000.0,54061.66429924748,[1 1 1 0 1 1],[1 2 0],0.031245946884155273
Ex 9,1085409268.0544538,92000.0,54265.863402722694,[1 1 1 0 1 1],[1 4 0],0.046871185302734375
Ex 9,1204069572.2519825,91000.0,60198.92861259912,[1 1 1 0 1 1],[1 0 3],0.10933804512023926
Ex 9,1207921349.4046478,92000.0,60391.46747023239,[1 1 1 0 1 1],[1 0 4],0.07807207107543945
Ex 9,734887025.8956784,94000.0,36739.65129478392,[1 1 1 0 1 1],[1 2 3],0.0312800407409668
Ex 9,737397714.7729307,95000.0,36865.13573864654,[1 1 1 0 1 1],[1 2 4],0.015617132186889648
Ex 9,737713119.2880524,95000.0,36880.90596440262,[1 1 1 0 1 1],[1 4 3],0.015635013580322266
Ex 9,740223808.1653049,96000.0,37006.390408265244,[1 1 1 0 1 1],[1 4 4],0.015609502792358398
Ex 9,3503736988.8360195,85000.0,175182.59944180096,[1 1 1 1 0 1],[0 0 0],0.015623331069946289
Ex 9,1145496400.025472,91000.0,57270.270001273595,[1 1 1 1 0 1],[1 2 0],0.09373021125793457
Ex 9,1149455451.6379797,92000.0,57468.17258189899,[1 1 1 1 0 1],[1 4 0],0.1093437671661377
Ex 9,1176238037.290771,91000.0,58807.35186453855,[1 1 1 1 0 1],[1 0 3],0.07810854911804199
Ex 9,1180109598.5727508,92000.0,59000.87992863754,[1 1 1 1 0 1],[1 0 4],0.09372782707214355
Ex 9,761443987.5240358,94000.0,38067.49937620179,[1 1 1 1 0 1],[1 2 3],0.015621423721313477
Ex 9,763946874.1380032,95000.0,38192.59370690016,[1 1 1 1 0 1],[1 2 4],0.031242847442626953
Ex 9,764180416.0606221,95000.0,38204.270803031104,[1 1 1 1 0 1],[1 4 3],0.031240224838256836
Ex 9,766683302.6745894,96000.0,38329.36513372947,[1 1 1 1 0 1],[1 4 4],0.02675151824951172
